"","#wt","#mut","pvalue","p_adj"
"FGF7",8,1,0.136496824037604,0.643553457939009
"TCF7L1",9,0,0.136667802414945,0.643553457939009
"TTC30A",9,0,0.136702026405019,0.643553457939009
"GJB4",9,0,0.136715907730476,0.643553457939009
"AKR1C3",7,2,0.136852046060967,0.643553457939009
"FH",9,0,0.136871873712926,0.643553457939009
"RGS5",9,0,0.137346961156695,0.64532366171613
"VWA1",6,3,0.137714193137108,0.646584931192519
"SIGLEC10",9,0,0.137836373455565,0.646630211130589
"KCNK12",9,0,0.137921432351154,0.646630211130589
"PEAK1",8,1,0.138296677619577,0.647271909537326
"FIG4",9,0,0.138441240676315,0.647271909537326
"UTS2D",9,0,0.138521998115516,0.647271909537326
"GUCA1C",9,0,0.13859975010816,0.647271909537326
"C1orf228",9,0,0.138638264720873,0.647271909537326
"LMTK3",9,0,0.138758893325354,0.647271909537326
"C1QL2",9,0,0.138790476141941,0.647271909537326
"LRRC3",9,0,0.138849466919848,0.647271909537326
"REPS1",9,0,0.139015673866939,0.647585470077663
"ITGA10",8,1,0.139260657818759,0.647903431313331
"FRS2",9,0,0.139281914111208,0.647903431313331
"BCAN",9,0,0.13940322854373,0.648007195183745
"ATAD1",7,2,0.139622515184555,0.648565906233437
"PRKCH",9,0,0.139723784014723,0.648576004522243
"BARX1",8,1,0.139931988592502,0.649082115760401
"MED13L",8,1,0.140056095651592,0.649197695495517
"BRMS1L",9,0,0.140182491740414,0.649323714395619
"SLC6A19",8,1,0.14035037987784,0.649641609830596
"MAVS",9,0,0.14054121904251,0.650065214581786
"MAFG",9,0,0.140836969342417,0.650973138662513
"ZNF350",9,0,0.141193861483843,0.652162190128266
"ANK2",8,1,0.141436306345112,0.652821315253003
"ZNF180",8,1,0.141931848375638,0.654155610301086
"CAMK2B",7,2,0.142100749114657,0.654155610301086
"DPCR1",9,0,0.142212203618837,0.654155610301086
"KDM4E",9,0,0.142354283528397,0.654155610301086
"TBC1D8B",9,0,0.142545131934547,0.654155610301086
"MATN3",7,2,0.142548141533215,0.654155610301086
"CALM1",9,0,0.142548316084364,0.654155610301086
"RASAL3",8,1,0.1427294347342,0.654155610301086
"ARL1",9,0,0.14273583964804,0.654155610301086
"TMEM130",8,1,0.142763942355661,0.654155610301086
"ALKBH3",9,0,0.142824807810581,0.654155610301086
"NRG2",9,0,0.143416444485547,0.655239613474433
